Close,Adj Close
2020-01-02,30.700000762939453,11.732863426208496
2020-01-03,30.450000762939453,11.637317657470703
2020-01-06,30.809999465942383,11.774903297424316
2020-01-07,30.690000534057617,11.729042053222656
2020-01-08,30.5,11.656427383422852
2020-01-09,30.399999618530273,11.618209838867188
2020-01-10,30.270000457763672,11.568525314331055
2020-01-13,30.329999923706055,11.591456413269043
2020-01-14,30.0,11.465339660644531
2020-01-15,29.549999237060547,11.293357849121094
2020-01-16,29.520000457763672,11.281892776489258
2020-01-17,29.850000381469727,11.40800952911377
2020-01-20,30.0,11.465339660644531
2020-01-21,29.6200008392334,11.320111274719238
2020-01-22,29.290000915527344,11.193991661071777
2020-01-23,29.649999618530273,11.331575393676758
2020-01-24,29.299999237060547,11.197813034057617
2020-01-27,28.030000686645508,10.712448120117188
2020-01-28,28.799999237060547,11.006723403930664
2020-01-29,28.850000381469727,11.025833129882812
2020-01-30,28.940000534057617,11.060230255126953
2020-01-31,28.450000762939453,10.872961044311523
2020-02-03,28.18000030517578,10.769774436950684
2020-02-04,28.6299991607666,10.941756248474121
2020-02-05,28.389999389648438,10.850030899047852
2020-02-06,29.18000030517578,11.151951789855957
2020-02-07,28.93000030517578,11.056407928466797
2020-02-10,29.1299991607666,11.132843017578125
2020-02-11,29.479999542236328,11.266607284545898
2020-02-12,30.1299991607666,11.515020370483398
2020-02-13,29.719999313354492,11.35832691192627
2020-02-14,29.420000076293945,11.243675231933594
2020-02-17,29.360000610351562,11.220743179321289
2020-02-18,29.75,11.369793891906738
2020-02-19,30.549999237060547,11.675536155700684
2020-02-20,29.920000076293945,11.43476390838623
2020-02-21,29.139999389648438,11.136663436889648
2020-02-26,26.209999084472656,10.01688289642334
2020-02-27,25.299999237060547,9.669102668762207
2020-02-28,25.34000015258789,9.684389114379883
2020-03-02,26.530000686645508,10.139181137084961
2020-03-03,26.049999237060547,9.955735206604004
2020-03-04,26.889999389648438,10.276764869689941
2020-03-05,25.290000915527344,9.665281295776367
2020-03-06,22.829999923706055,8.725122451782227
2020-03-09,16.049999237060547,6.133955478668213
2020-03-10,17.559999465942383,6.7110443115234375
2020-03-11,15.850000381469727,6.057520389556885
2020-03-12,12.600000381469727,4.815442085266113
2020-03-13,15.399999618530273,5.88554048538208
2020-03-16,13.09000015258789,5.002709865570068
2020-03-17,13.0,4.968313217163086
2020-03-18,11.289999961853027,4.314788341522217
2020-03-19,12.210000038146973,4.666392803192139
2020-03-20,12.0,4.586135387420654
2020-03-23,11.5,4.395046234130859
2020-03-24,13.25,5.0638580322265625
2020-03-25,14.319999694824219,5.472787380218506
2020-03-26,14.390000343322754,5.49954080581665
2020-03-27,13.300000190734863,5.082967758178711
2020-03-30,13.380000114440918,5.113540172576904
2020-03-31,13.989999771118164,5.346670150756836
2020-04-01,14.300000190734863,5.465144634246826
2020-04-02,15.510000228881836,5.9275803565979
2020-04-03,15.34000015258789,5.862608909606934
2020-04-06,15.770000457763672,6.026946544647217
2020-04-07,16.399999618530273,6.267717361450195
2020-04-08,17.31999969482422,6.619322299957275
2020-04-09,16.81999969482422,6.428232669830322
2020-04-13,16.93000030517578,6.470273017883301
2020-04-14,16.729999542236328,6.3938374519348145
2020-04-15,16.3799991607666,6.260075092315674
2020-04-16,15.720000267028809,6.007836818695068
2020-04-17,16.1299991607666,6.164530277252197
2020-04-20,15.949999809265137,6.095737457275391
2020-04-22,16.75,6.401480197906494
2020-04-23,16.950000762939453,6.478091239929199
2020-04-24,15.949999809265137,6.095901012420654
2020-04-27,16.450000762939453,6.286995887756348
2020-04-28,17.25,6.592926025390625
2020-04-29,18.200000762939453,6.956015586853027
2020-04-30,18.049999237060547,6.898684501647949
2020-05-04,17.3799991607666,6.642611503601074
2020-05-05,17.940000534057617,6.856642723083496
2020-05-06,17.280000686645508,6.604393005371094
2020-05-07,17.440000534057617,6.665543556213379
2020-05-08,18.479999542236328,7.063030242919922
2020-05-11,18.149999618530273,6.936903953552246
2020-05-12,18.139999389648438,6.933083534240723
2020-05-13,17.59000015258789,6.722873687744141
2020-05-14,17.399999618530273,6.650256156921387
2020-05-15,17.149999618530273,6.554705619812012
2020-05-18,18.540000915527344,7.085962295532227
2020-05-19,18.68000030517578,7.139470100402832
2020-05-20,19.299999237060547,7.376433372497559
2020-05-21,19.190000534057617,7.3343915939331055
2020-05-22,18.670000076293945,7.135648727416992
2020-05-25,19.479999542236328,7.445228576660156
2020-05-26,19.670000076293945,7.517847061157227
2020-05-27,19.93000030517578,7.6172194480896
2020-05-28,19.770000457763672,7.556066513061523
2020-05-29,20.34000015258789,7.77392053604126
2020-06-01,20.329999923706055,7.770098686218262
2020-06-02,21.399999618530273,8.179049491882324
2020-06-03,21.469999313354492,8.205804824829102
2020-06-04,21.43000030517578,8.19051742553711
2020-06-05,22.100000381469727,8.446590423583984
2020-06-08,22.530000686645508,8.610934257507324
2020-06-09,21.719999313354492,8.30135440826416
2020-06-10,21.399999618530273,8.179049491882324
2020-06-12,20.600000381469727,7.873291969299316
2020-06-15,20.700000762939453,7.911511421203613
2020-06-16,21.3700008392334,8.167586326599121
2020-06-17,21.440000534057617,8.19433879852295
2020-06-18,21.600000381469727,8.255491256713867
2020-06-19,21.469999313354492,8.205804824829102
2020-06-22,20.950000762939453,8.007061004638672
2020-06-23,21.649999618530273,8.274599075317383
2020-06-24,21.0,8.026171684265137
2020-06-25,21.469999313354492,8.205804824829102
2020-06-26,20.84000015258789,7.965019702911377
2020-06-29,21.65999984741211,8.278420448303223
2020-06-30,21.549999237060547,8.236379623413086
2020-07-01,21.709999084472656,8.29753303527832
2020-07-02,22.059999465942383,8.431302070617676
2020-07-03,21.979999542236328,8.400727272033691
2020-07-06,22.510000228881836,8.603291511535645
2020-07-07,22.229999542236328,8.496275901794434
2020-07-08,22.649999618530273,8.656798362731934
2020-07-09,22.139999389648438,8.461875915527344
2020-07-10,22.510000228881836,8.603291511535645
2020-07-13,22.15999984741211,8.469521522521973
2020-07-14,22.899999618530273,8.752348899841309
2020-07-15,23.34000015258789,8.920515060424805
2020-07-16,22.719999313354492,8.683551788330078
2020-07-17,22.739999771118164,8.691197395324707
2020-07-20,22.739999771118164,8.691197395324707
2020-07-21,23.3700008392334,8.93198299407959
2020-07-22,23.049999237060547,8.80967903137207
2020-07-23,22.56999969482422,8.626395225524902
2020-07-24,22.729999542236328,8.68754768371582
2020-07-27,23.200000762939453,8.867185592651367
2020-07-28,22.799999237060547,8.714302062988281
2020-07-29,23.170000076293945,8.855720520019531
2020-07-30,22.81999969482422,8.72194766998291
2020-07-31,22.200000762939453,8.484978675842285
2020-08-03,21.799999237060547,8.332096099853516
2020-08-04,21.780000686645508,8.32445240020752
2020-08-05,23.18000030517578,8.859543800354004
2020-08-06,23.219999313354492,8.874828338623047
2020-08-07,22.790000915527344,8.710480690002441
2020-08-10,23.450000762939453,8.962738037109375
2020-08-11,23.079999923706055,8.821320533752441
2020-08-12,23.479999542236328,8.974203109741211
2020-08-13,22.84000015258789,8.729592323303223
2020-08-14,22.670000076293945,8.664617538452148
2020-08-17,22.600000381469727,8.637861251831055
2020-08-18,23.020000457763672,8.798389434814453
2020-08-19,22.889999389648438,8.748701095581055
2020-08-20,22.729999542236328,8.68754768371582
2020-08-21,22.559999465942383,8.622573852539062
2020-08-24,22.969999313354492,8.779277801513672
2020-08-25,22.8700008392334,8.741058349609375
2020-08-26,22.219999313354492,8.492623329162598
2020-08-27,22.149999618530273,8.46586799621582
2020-08-28,22.540000915527344,8.61492919921875
2020-08-31,21.889999389648438,8.366494178771973
2020-09-01,22.8700008392334,8.741058349609375
2020-09-02,22.799999237060547,8.714302062988281
2020-09-03,22.8799991607666,8.744878768920898
2020-09-04,22.920000076293945,8.760167121887207
2020-09-08,22.260000228881836,8.50791072845459
2020-09-09,22.729999542236328,8.68754768371582
2020-09-10,22.1200008392334,8.454402923583984
2020-09-11,21.8799991607666,8.362672805786133
2020-09-14,21.68000030517578,8.286232948303223
2020-09-15,21.670000076293945,8.282411575317383
2020-09-16,21.729999542236328,8.305342674255371
2020-09-17,22.149999618530273,8.46586799621582
2020-09-18,21.649999618530273,8.274765014648438
2020-09-21,20.899999618530273,7.988111972808838
2020-09-22,20.799999237060547,7.949889183044434
2020-09-23,20.229999542236328,7.73203182220459
2020-09-24,20.399999618530273,7.797008037567139
2020-09-25,20.1299991607666,7.693812370300293
2020-09-28,19.6299991607666,7.502708435058594
2020-09-29,19.309999465942383,7.380401611328125
2020-09-30,19.610000610351562,7.495065689086914
2020-10-01,19.850000381469727,7.586795330047607
2020-10-02,19.020000457763672,7.269563674926758
2020-10-05,20.030000686645508,7.65559196472168
2020-10-06,19.93000030517578,7.617372035980225
2020-10-07,19.790000915527344,7.563863277435303
2020-10-08,20.440000534057617,7.812297344207764
2020-10-09,19.799999237060547,7.567684173583984
2020-10-13,20.1299991607666,7.693812370300293
2020-10-14,19.969999313354492,7.632659435272217
2020-10-15,19.75,7.548573970794678
2020-10-16,19.329999923706055,7.388047695159912
2020-10-19,19.520000457763672,7.460667610168457
2020-10-20,20.18000030517578,7.712923049926758
2020-10-21,20.15999984741211,7.705279350280762
2020-10-22,20.84000015258789,7.965178966522217
2020-10-23,20.56999969482422,7.861982822418213
2020-10-26,20.25,7.739677429199219
2020-10-27,19.8799991607666,7.598260402679443
2020-10-28,18.670000076293945,7.135791301727295
2020-10-29,19.290000915527344,7.3727593421936035
2020-10-30,18.940000534057617,7.238986492156982
2020-11-03,19.649999618530273,7.510354042053223
2020-11-04,19.719999313354492,7.537106513977051
2020-11-05,19.889999389648438,7.602081775665283
2020-11-06,19.75,7.548573970794678
2020-11-09,21.610000610351562,8.259476661682129
2020-11-10,23.079999923706055,8.821320533752441
2020-11-11,22.8799991607666,8.744878768920898
2020-11-12,21.90999984741211,8.374140739440918
2020-11-13,22.6299991607666,8.649327278137207
2020-11-16,23.290000915527344,8.901583671569824
2020-11-17,23.690000534057617,9.05446720123291
2020-11-18,23.549999237060547,9.000958442687988
2020-11-19,23.81999969482422,9.104155540466309
2020-11-23,25.100000381469727,9.593378067016602
2020-11-24,26.219999313354492,10.021448135375977
2020-11-25,26.25,10.032915115356445
2020-11-26,25.81999969482422,9.868566513061523
2020-11-27,25.5,9.746260643005371
2020-11-30,24.899999618530273,9.516937255859375
2020-12-01,25.600000381469727,9.7844820022583
2020-12-02,25.90999984741211,9.902963638305664
2020-12-03,26.639999389648438,10.181975364685059
2020-12-04,27.530000686645508,10.522137641906738
2020-12-07,27.0,10.31956958770752
2020-12-08,26.65999984741211,10.189619064331055
2020-12-09,26.940000534057617,10.296635627746582
2020-12-10,27.81999969482422,10.632978439331055
2020-12-11,27.56999969482422,10.537425994873047
2020-12-14,27.6200008392334,10.556539535522461
2020-12-15,27.850000381469727,10.644444465637207
2020-12-16,28.190000534057617,10.774395942687988
2020-12-17,28.239999771118164,10.793503761291504
2020-12-18,28.100000381469727,10.739997863769531
2020-12-21,27.020000457763672,10.327214241027832
2020-12-22,27.280000686645508,10.426587104797363
2020-12-23,27.950000762939453,10.68266487121582
2020-12-28,28.18000030517578,10.770572662353516
2020-12-29,28.270000457763672,10.804971694946289
2020-12-30,28.34000015258789,10.83172607421875
2021-01-04,28.90999984741211,11.049583435058594
2021-01-05,30.040000915527344,11.481475830078125
2021-01-06,30.100000381469727,11.50440788269043
2021-01-07,31.0,11.848395347595215
2021-01-08,31.1200008392334,11.89426040649414
2021-01-11,30.860000610351562,11.794886589050293
2021-01-12,30.6299991607666,11.706976890563965
2021-01-13,29.149999618530273,11.141311645507812
2021-01-14,29.450000762939453,11.255974769592285
2021-01-15,28.1200008392334,10.747638702392578
2021-01-18,28.06999969482422,10.728530883789062
2021-01-19,28.690000534057617,10.965499877929688
2021-01-20,28.209999084472656,10.782039642333984
2021-01-21,27.549999237060547,10.52978229522705
2021-01-22,27.09000015258789,10.353968620300293
2021-01-26,27.0,10.31956958770752
2021-01-27,27.399999618530273,10.472453117370605
2021-01-28,27.760000228881836,10.61004638671875
2021-01-29,26.690000534057617,10.201086044311523
2021-02-01,27.530000686645508,10.522137641906738
2021-02-02,28.65999984741211,10.954031944274902
2021-02-03,28.940000534057617,11.061049461364746
2021-02-04,28.81999969482422,11.01518440246582
2021-02-05,28.84000015258789,11.0228271484375
2021-02-08,28.110000610351562,10.743820190429688
2021-02-09,27.540000915527344,10.525962829589844
2021-02-10,27.799999237060547,10.625334739685059
2021-02-11,28.079999923706055,10.732351303100586
2021-02-12,28.440000534057617,10.869946479797363
2021-02-17,29.59000015258789,11.30948257446289
2021-02-18,29.270000457763672,11.187178611755371
2021-02-19,27.329999923706055,10.445697784423828
2021-02-22,21.670000076293945,8.282411575317383
2021-02-23,24.059999465942383,9.195883750915527
2021-02-24,24.399999618530273,9.32583236694336
2021-02-25,23.190000534057617,8.863363265991211
2021-02-26,22.239999771118164,8.500268936157227
2021-03-01,22.0,8.408537864685059
2021-03-02,21.989999771118164,8.404716491699219
2021-03-03,21.190000534057617,8.098949432373047
2021-03-04,22.219999313354492,8.492623329162598
2021-03-05,22.389999389648438,8.557599067687988
2021-03-08,21.100000381469727,8.064553260803223
2021-03-09,21.59000015258789,8.251832962036133
2021-03-10,22.34000015258789,8.538488388061523
2021-03-11,23.290000915527344,8.901583671569824
2021-03-12,23.170000076293945,8.855720520019531
2021-03-15,23.649999618530273,9.039179801940918
2021-03-16,23.280000686645508,8.897762298583984
2021-03-17,24.079999923706055,9.203526496887207
2021-03-18,23.239999771118164,8.882474899291992
2021-03-19,24.0,9.17294979095459
2021-03-22,23.520000457763672,8.989490509033203
2021-03-23,22.799999237060547,8.714302062988281
2021-03-24,22.81999969482422,8.72194766998291
2021-03-25,23.200000762939453,8.867185592651367
2021-03-26,23.459999084472656,8.966559410095215
2021-03-29,23.829999923706055,9.107976913452148
2021-03-30,23.829999923706055,9.107976913452148
2021-03-31,24.100000381469727,9.211172103881836
2021-04-01,23.889999389648438,9.130908012390137
2021-04-05,24.040000915527344,9.188240051269531
2021-04-06,24.020000457763672,9.180596351623535
2021-04-07,24.0,9.17294979095459
2021-04-08,23.700000762939453,9.05828857421875
2021-04-09,23.649999618530273,9.039179801940918
2021-04-12,23.889999389648438,9.130908012390137
2021-04-13,23.969999313354492,9.16148567199707
2021-04-14,24.350000381469727,9.306722640991211
2021-04-15,23.09000015258789,9.122159957885742
2021-04-16,22.950000762939453,9.066850662231445
2021-04-19,24.280000686645508,9.592291831970215
2021-04-20,23.81999969482422,9.410562515258789
2021-04-22,23.709999084472656,9.367103576660156
2021-04-23,23.690000534057617,9.35920238494873
2021-04-26,23.780000686645508,9.394758224487305
2021-04-27,23.100000381469727,9.126111030578613
2021-04-28,23.940000534057617,9.45797061920166
2021-04-29,23.6200008392334,9.331547737121582
2021-04-30,23.6200008392334,9.331547737121582
2021-05-03,23.43000030517578,9.256484031677246
2021-05-04,22.889999389648438,9.043145179748535
2021-05-05,23.829999923706055,9.414512634277344
2021-05-06,23.5,9.284138679504395
2021-05-07,24.3799991607666,9.631799697875977
2021-05-10,24.700000762939453,9.758222579956055
2021-05-11,25.149999618530273,9.936003684997559
2021-05-12,24.780000686645508,9.789826393127441
2021-05-13,24.989999771118164,9.872791290283203
2021-05-14,26.299999237060547,10.39033317565918
2021-05-17,26.65999984741211,10.532557487487793
2021-05-18,26.350000381469727,10.410087585449219
2021-05-19,26.149999618530273,10.331074714660645
2021-05-20,25.93000030517578,10.244156837463379
2021-05-21,25.950000762939453,10.252059936523438
2021-05-24,26.389999389648438,10.425889015197754
2021-05-25,25.84000015258789,10.208600997924805
2021-05-26,26.09000015258789,10.30737018585205
2021-05-27,25.90999984741211,10.236255645751953
2021-05-28,26.989999771118164,10.662932395935059
2021-05-31,26.8700008392334,10.615525245666504
2021-06-01,27.290000915527344,10.781455039978027
2021-06-02,27.8700008392334,11.010594367980957
2021-06-04,28.5,11.25948715209961
2021-06-07,28.290000915527344,11.17652416229248
2021-06-08,28.65999984741211,11.322698593139648
2021-06-09,28.65999984741211,11.322698593139648
2021-06-10,28.68000030517578,11.330599784851074
2021-06-11,28.56999969482422,11.287142753601074
2021-06-14,28.75,11.358255386352539
2021-06-15,29.030000686645508,11.468873023986816
2021-06-16,29.139999389648438,11.512331008911133
2021-06-17,28.1299991607666,11.113311767578125
2021-06-18,28.31999969482422,11.188374519348145
2021-06-21,28.950000762939453,11.437268257141113
2021-06-22,29.100000381469727,11.496529579162598
2021-06-23,29.299999237060547,11.575541496276855
2021-06-24,29.649999618530273,11.71381664276123
2021-06-25,29.100000381469727,11.496529579162598
2021-06-28,29.049999237060547,11.476774215698242
2021-06-29,29.18000030517578,11.5281343460083
2021-06-30,29.43000030517578,11.626900672912598
2021-07-01,29.059999465942383,11.480727195739746
2021-07-02,29.18000030517578,11.5281343460083
2021-07-05,28.850000381469727,11.397761344909668
2021-07-06,27.670000076293945,10.931580543518066
2021-07-07,28.049999237060547,11.081705093383789
2021-07-08,27.489999771118164,10.860466003417969
2021-07-12,27.729999542236328,10.955283164978027
2021-07-13,27.899999618530273,11.022445678710938
2021-07-14,27.670000076293945,10.931580543518066
2021-07-15,27.079999923706055,10.698488235473633
2021-07-16,26.68000030517578,10.540460586547852
2021-07-19,26.239999771118164,10.36662769317627
2021-07-20,26.59000015258789,10.504904747009277
2021-07-21,26.959999084472656,10.651080131530762
2021-07-22,26.899999618530273,10.627375602722168
2021-07-23,26.739999771118164,10.564164161682129
2021-07-26,27.469999313354492,10.852564811706543
2021-07-27,27.149999618530273,10.726142883300781
2021-07-28,27.709999084472656,10.947381973266602
2021-07-29,27.809999465942383,10.986888885498047
2021-07-30,26.90999984741211,10.631325721740723
2021-08-02,26.40999984741211,10.433791160583496
2021-08-03,26.850000381469727,10.607621192932129
2021-08-04,26.280000686645508,10.38243293762207
2021-08-05,28.350000381469727,11.200226783752441
2021-08-06,28.389999389648438,11.216028213500977
2021-08-09,28.190000534057617,11.137016296386719
2021-08-10,28.280000686645508,11.17257308959961
2021-08-11,28.670000076293945,11.32664966583252
2021-08-12,29.100000381469727,11.496529579162598
2021-08-13,29.350000381469727,11.595296859741211
2021-08-16,28.639999389648438,11.314794540405273
2021-08-17,27.030000686645508,11.3147611618042
2021-08-18,26.790000915527344,11.214296340942383
2021-08-19,26.639999389648438,11.151505470275879
2021-08-20,26.600000381469727,11.134761810302734
2021-08-23,27.020000457763672,11.31057357788086
2021-08-24,27.579999923706055,11.544988632202148
2021-08-25,27.729999542236328,11.60777759552002
2021-08-26,27.489999771118164,11.507314682006836
2021-08-27,28.489999771118164,11.925917625427246
2021-08-30,28.299999237060547,11.846381187438965
2021-08-31,27.190000534057617,11.381734848022461
2021-09-01,27.040000915527344,11.31894588470459
2021-09-02,26.600000381469727,11.134761810302734
2021-09-03,26.329999923706055,11.021739959716797
2021-09-06,26.459999084472656,11.076156616210938
2021-09-08,24.969999313354492,10.452442169189453
2021-09-09,25.5,10.674301147460938
2021-09-10,25.34000015258789,10.607325553894043
2021-09-13,26.229999542236328,10.979880332946777
2021-09-14,25.8799991607666,10.833369255065918
2021-09-15,26.329999923706055,11.021739959716797
2021-09-16,26.100000381469727,10.925460815429688
2021-09-17,24.93000030517578,10.435698509216309
2021-09-20,24.649999618530273,10.318490982055664
2021-09-21,25.209999084472656,10.552907943725586
2021-09-22,25.850000381469727,10.820810317993164
2021-09-23,26.84000015258789,11.235224723815918
2021-09-24,26.899999618530273,11.260340690612793
2021-09-27,27.139999389648438,11.36080551147461
2021-09-28,26.959999084472656,11.285456657409668
2021-09-29,27.389999389648438,11.465456008911133
2021-09-30,27.229999542236328,11.398479461669922
2021-10-01,28.0,11.720800399780273
2021-10-04,28.790000915527344,12.051496505737305
2021-10-05,29.420000076293945,12.315214157104492
2021-10-06,28.639999389648438,11.988704681396484
2021-10-07,28.600000381469727,11.971961975097656
2021-10-08,29.1200008392334,12.189632415771484
2021-10-11,29.31999969482422,12.273354530334473
2021-10-13,29.6299991607666,12.403118133544922
2021-10-14,29.68000030517578,12.424051284790039
2021-10-15,29.600000381469727,12.3905611038208
2021-10-18,29.450000762939453,12.327771186828613
2021-10-19,28.010000228881836,11.724987983703613
2021-10-20,28.5,11.93010139465332
2021-10-21,27.450000762939453,11.490571022033691
2021-10-22,27.18000030517578,11.37755012512207
2021-10-25,29.040000915527344,12.156145095825195
2021-10-26,28.760000228881836,12.038936614990234
2021-10-27,28.690000534057617,12.009636878967285
2021-10-28,28.959999084472656,12.122655868530273
2021-10-29,27.149999618530273,11.36499309539795
2021-11-01,28.0,11.720800399780273
2021-11-03,26.850000381469727,11.239411354064941
2021-11-04,26.0,10.883600234985352
2021-11-05,25.850000381469727,10.820810317993164
